date,country,avg_pm25,avg_pm10,avg_no2,avg_aqi,aqi_category,sentiment_score,avg_impact_score,num_documents
2020-02-03,Portugal,33.23,39.94,40.68,102.99,Moderate,-0.065,2.85,31
2020-02-03,Spain,30.43,35.22,23.62,86.95,Moderate,-0.065,2.85,31
2020-02-03,Sweden,27.23,45.33,36.72,101.41,Moderate,-0.065,2.85,31
2020-02-04,Belgium,29.51,53.05,34.7,110.37,Moderate,-0.033,2.79,30
2020-02-04,Germany,36.57,50.09,35.72,111.81,Unhealthy_for_Sensitive,-0.033,2.79,30
2020-02-04,Netherlands,26.65,40.22,29.32,86.64,Moderate,-0.033,2.79,30
2020-02-04,Poland,31.84,43.95,31.09,101.73,Moderate,-0.033,2.79,30
2020-02-04,Portugal,26.42,41.71,29.4,87.12,Moderate,-0.033,2.79,30
2020-02-04,Spain,20.96,29.05,27.31,68.27,Moderate,-0.033,2.79,30
2020-02-04,Sweden,28.7,39.06,27.55,92.66,Moderate,-0.033,2.79,30
2020-02-05,Austria,31.84,40.14,42.16,105.42,Unhealthy_for_Sensitive,0.03,2.9,33
2020-02-05,Belgium,25.98,32.1,29.71,78.9,Moderate,0.03,2.9,33
2020-02-05,France,35.08,44.86,40.49,103.38,Moderate,0.03,2.9,33
2020-02-05,Germany,29.18,41.91,29.3,89.92,Moderate,0.03,2.9,33
2020-02-05,Italy,19.46,47.14,27.79,94.27,Moderate,0.03,2.9,33
2020-02-05,Netherlands,26.95,43.26,36.5,98.84,Moderate,0.03,2.9,33
2020-02-05,Portugal,37.4,37.92,35.96,106.85,Unhealthy_for_Sensitive,0.03,2.9,33
2020-02-05,Spain,26.46,40.53,32.85,97.07,Moderate,0.03,2.9,33
2020-02-05,Sweden,10.61,11.99,28.81,72.01,Moderate,0.03,2.9,33
2020-02-06,Austria,33.3,48.37,31.27,102.5,Unhealthy_for_Sensitive,0.0,2.92,27
2020-02-06,Belgium,28.23,33.79,26.22,92.78,Moderate,0.0,2.92,27
2020-02-06,France,23.52,46.63,34.88,95.34,Moderate,0.0,2.92,27
2020-02-06,Germany,29.72,47.1,30.46,103.49,Moderate,0.0,2.92,27
2020-02-06,Italy,21.2,30.68,21.8,71.42,Moderate,0.0,2.92,27
2020-02-06,Netherlands,26.83,48.92,35.2,97.84,Moderate,0.0,2.92,27
2020-02-06,Poland,31.28,47.84,45.01,112.52,Unhealthy_for_Sensitive,0.0,2.92,27
2020-02-06,Portugal,31.28,39.14,41.63,104.07,Unhealthy_for_Sensitive,0.0,2.92,27
2020-02-06,Spain,40.11,65.48,36.51,130.96,Unhealthy_for_Sensitive,0.0,2.92,27
2020-02-06,Sweden,29.15,44.25,32.52,88.5,Moderate,0.0,2.92,27
2020-02-07,Austria,21.89,25.61,39.4,98.5,Moderate,-0.133,2.9,30
2020-02-07,Belgium,28.29,43.33,32.76,104.63,Unhealthy_for_Sensitive,-0.133,2.9,30
2020-02-07,France,26.69,35.7,29.21,87.66,Moderate,-0.133,2.9,30
2020-02-07,Italy,30.52,43.7,34.22,90.47,Moderate,-0.133,2.9,30
2020-02-07,Netherlands,29.86,38.71,38.74,101.25,Moderate,-0.133,2.9,30
2020-02-07,Portugal,24.84,50.34,23.14,100.69,Unhealthy_for_Sensitive,-0.133,2.9,30
2020-02-07,Spain,24.4,25.53,24.64,69.71,Moderate,-0.133,2.9,30
2020-02-07,Sweden,30.89,54.55,32.48,109.12,Moderate,-0.133,2.9,30
2020-02-08,Austria,23.34,36.75,23.79,79.08,Moderate,-0.129,2.9,31
2020-02-08,Belgium,24.59,40.45,36.78,95.94,Moderate,-0.129,2.9,31
2020-02-08,France,25.05,40.96,39.6,99.01,Moderate,-0.129,2.9,31
2020-02-08,Germany,25.13,42.61,31.65,92.55,Moderate,-0.129,2.9,31
2020-02-08,Italy,9.7,28.77,33.18,64.58,Moderate,-0.129,2.9,31
2020-02-08,Netherlands,24.34,27.73,38.59,96.48,Moderate,-0.129,2.9,31
2020-02-08,Poland,27.99,32.77,28.7,88.6,Moderate,-0.129,2.9,31
2020-02-08,Portugal,17.34,17.02,22.2,71.38,Moderate,-0.129,2.9,31
2020-02-08,Spain,23.61,45.66,31.02,98.72,Moderate,-0.129,2.9,31
2020-02-08,Sweden,34.69,51.92,42.27,110.02,Moderate,-0.129,2.9,31
2020-02-09,Austria,28.17,42.5,20.44,99.11,Moderate,-0.079,2.9,38
2020-02-09,Belgium,24.74,40.69,33.67,108.63,Moderate,-0.079,2.9,38
2020-02-09,France,31.11,41.82,45.5,113.74,Unhealthy_for_Sensitive,-0.079,2.9,38
2020-02-09,Germany,31.12,47.93,25.98,101.28,Unhealthy_for_Sensitive,-0.079,2.9,38
2020-02-09,Italy,23.85,32.2,28.86,84.81,Moderate,-0.079,2.9,38
2020-02-09,Netherlands,29.88,66.02,32.23,132.03,Unhealthy_for_Sensitive,-0.079,2.9,38
2020-02-09,Poland,30.57,51.77,26.34,103.53,Moderate,-0.079,2.9,38
2020-02-10,Austria,32.95,53.41,33.42,117.99,Unhealthy_for_Sensitive,-0.067,2.94,45
2020-02-10,Belgium,26.48,40.03,29.45,80.07,Moderate,-0.067,2.94,45
2020-02-10,France,31.76,37.83,36.3,103.17,Moderate,-0.067,2.94,45
2020-02-10,Germany,23.6,37.79,39.97,99.93,Moderate,-0.067,2.94,45
2020-02-10,Italy,31.74,45.16,32.77,96.21,Moderate,-0.067,2.94,45
2020-02-10,Netherlands,26.78,40.48,30.46,100.77,Moderate,-0.067,2.94,45
2020-02-10,Poland,27.11,37.55,38.69,96.72,Moderate,-0.067,2.94,45
2020-02-10,Portugal,25.19,33.06,34.11,83.67,Moderate,-0.067,2.94,45
2020-02-10,Spain,28.26,39.72,38.88,97.19,Moderate,-0.067,2.94,45
2020-02-10,Sweden,28.46,39.49,30.29,84.49,Moderate,-0.067,2.94,45
2020-02-11,Austria,31.22,51.66,37.91,103.31,Moderate,-0.058,2.93,52
2020-02-11,Belgium,32.23,48.78,29.16,102.12,Moderate,-0.058,2.93,52
2020-02-11,France,21.53,43.09,29.08,90.91,Moderate,-0.058,2.93,52
2020-02-11,Germany,24.13,43.83,32.93,93.44,Moderate,-0.058,2.93,52
2020-02-11,Italy,29.2,47.27,34.44,100.53,Moderate,-0.058,2.93,52
2020-02-11,Netherlands,24.65,32.13,25.25,72.14,Moderate,-0.058,2.93,52
2020-02-11,Poland,19.6,38.79,28.45,77.57,Moderate,-0.058,2.93,52
2020-02-11,Portugal,31.48,66.22,43.8,132.44,Unhealthy_for_Sensitive,-0.058,2.93,52
2020-02-11,Spain,29.87,35.43,31.89,90.46,Moderate,-0.058,2.93,52
2020-02-11,Sweden,29.66,39.74,41.2,105.58,Unhealthy_for_Sensitive,-0.058,2.93,52
2020-02-12,Austria,24.73,40.03,34.08,85.2,Moderate,-0.083,2.89,48
2020-02-12,Belgium,30.88,51.13,45.05,123.2,Unhealthy_for_Sensitive,-0.083,2.89,48
2020-02-12,France,34.32,56.29,41.43,121.05,Unhealthy_for_Sensitive,-0.083,2.89,48
2020-02-12,Germany,33.97,48.27,33.63,105.36,Unhealthy_for_Sensitive,-0.083,2.89,48
2020-02-12,Italy,31.7,46.23,51.28,128.21,Unhealthy_for_Sensitive,-0.083,2.89,48
2020-02-12,Netherlands,39.15,55.15,34.22,111.87,Unhealthy_for_Sensitive,-0.083,2.89,48
2020-02-12,Poland,28.12,30.07,27.5,84.22,Moderate,-0.083,2.89,48
2020-02-12,Portugal,26.78,38.12,34.74,90.34,Moderate,-0.083,2.89,48
2020-02-12,Spain,24.14,34.9,34.15,96.3,Moderate,-0.083,2.89,48
2020-02-12,Sweden,20.23,31.88,29.73,76.14,Moderate,-0.083,2.89,48
2020-02-13,Austria,26.11,43.96,37.43,93.57,Moderate,-0.085,2.85,47
2020-02-13,Belgium,18.84,34.72,35.56,88.91,Moderate,-0.085,2.85,47
2020-02-13,France,29.53,49.21,33.07,104.67,Unhealthy_for_Sensitive,-0.085,2.85,47
2020-02-13,Germany,26.5,36.83,26.77,88.31,Moderate,-0.085,2.85,47
2020-02-13,Italy,26.79,37.81,31.51,87.91,Moderate,-0.085,2.85,47
2020-02-13,Netherlands,23.11,20.78,38.51,96.27,Moderate,-0.085,2.85,47
2020-02-13,Poland,31.73,51.3,55.28,138.19,Unhealthy_for_Sensitive,-0.085,2.85,47
2020-02-13,Portugal,34.4,52.17,38.03,105.78,Unhealthy_for_Sensitive,-0.085,2.85,47
2020-02-13,Spain,28.73,39.5,21.88,84.28,Moderate,-0.085,2.85,47
2020-02-13,Sweden,26.7,34.59,26.37,80.79,Moderate,-0.085,2.85,47
2020-02-14,Austria,27.04,32.59,32.54,91.56,Moderate,0.0,2.94,50
2020-02-14,Belgium,29.7,40.12,20.14,86.31,Moderate,0.0,2.94,50
2020-02-14,France,39.69,36.73,43.15,113.4,Unhealthy_for_Sensitive,0.0,2.94,50
2020-02-14,Germany,33.08,49.22,34.03,110.05,Unhealthy_for_Sensitive,0.0,2.94,50
2020-02-14,Italy,28.23,42.12,36.52,94.88,Unhealthy_for_Sensitive,0.0,2.94,50
2020-02-14,Poland,21.81,22.06,38.63,96.59,Moderate,0.0,2.94,50
2020-02-14,Portugal,27.96,33.87,31.8,96.13,Moderate,0.0,2.94,50
2020-02-14,Spain,15.02,27.54,24.83,64.17,Moderate,0.0,2.94,50
2020-02-14,Sweden,34.23,57.76,44.52,115.59,Moderate,0.0,2.94,50
2020-02-15,Austria,24.85,29.92,42.16,105.39,Unhealthy_for_Sensitive,-0.018,2.93,56
2020-02-15,Belgium,26.06,33.05,24.02,81.32,Moderate,-0.018,2.93,56
2020-02-15,France,30.77,55.63,29.62,111.27,Unhealthy_for_Sensitive,-0.018,2.93,56
2020-02-15,Germany,29.93,39.09,38.45,108.81,Unhealthy_for_Sensitive,-0.018,2.93,56
2020-02-15,Italy,20.79,29.11,31.75,96.59,Moderate,-0.018,2.93,56
2020-02-15,Netherlands,27.68,51.67,31.01,103.33,Unhealthy_for_Sensitive,-0.018,2.93,56
2020-02-15,Poland,19.23,21.09,22.75,71.08,Moderate,-0.018,2.93,56
2020-02-15,Portugal,25.17,49.47,42.41,107.79,Moderate,-0.018,2.93,56
2020-02-15,Spain,29.01,37.54,30.12,82.88,Moderate,-0.018,2.93,56
2020-02-15,Sweden,25.13,38.6,37.99,94.97,Unhealthy_for_Sensitive,-0.018,2.93,56
2020-02-16,Austria,25.57,34.07,28.24,82.16,Moderate,0.019,2.96,54
2020-02-16,Belgium,28.13,41.34,43.88,109.69,Unhealthy_for_Sensitive,0.019,2.96,54
2020-02-16,France,27.95,30.79,40.38,100.94,Unhealthy_for_Sensitive,0.019,2.96,54
2020-02-16,Germany,29.34,42.04,31.88,93.25,Moderate,0.019,2.96,54
2020-02-16,Italy,22.67,32.15,36.0,86.96,Moderate,0.019,2.96,54
2020-02-16,Netherlands,24.87,36.68,41.31,111.45,Unhealthy_for_Sensitive,0.019,2.96,54
2020-02-16,Poland,30.1,43.02,35.69,89.23,Moderate,0.019,2.96,54
2020-02-16,Portugal,26.53,38.4,41.47,103.67,Unhealthy_for_Sensitive,0.019,2.96,54
2020-02-16,Spain,33.56,60.46,30.15,120.92,Unhealthy_for_Sensitive,0.019,2.96,54
2020-02-16,Sweden,34.16,57.72,36.18,115.44,Unhealthy_for_Sensitive,0.019,2.96,54
2020-02-17,Belgium,35.4,45.97,32.89,101.86,Unhealthy_for_Sensitive,-0.02,2.87,50
2020-02-17,France,30.79,36.35,36.69,99.76,Moderate,-0.02,2.87,50
2020-02-17,Germany,28.27,31.43,33.88,97.88,Moderate,-0.02,2.87,50
2020-02-17,Italy,21.3,32.39,31.8,88.95,Moderate,-0.02,2.87,50
2020-02-17,Netherlands,32.83,50.89,40.64,110.1,Moderate,-0.02,2.87,50
2020-02-17,Poland,28.77,42.17,39.1,97.76,Moderate,-0.02,2.87,50
2020-02-17,Portugal,23.29,33.37,29.21,81.7,Moderate,-0.02,2.87,50
2020-02-17,Spain,28.6,43.8,41.27,111.26,Unhealthy_for_Sensitive,-0.02,2.87,50
2020-02-18,Austria,18.67,24.45,33.92,84.8,Moderate,0.044,3.01,45
2020-02-18,Belgium,29.95,52.46,27.96,104.51,Unhealthy_for_Sensitive,0.044,3.01,45
2020-02-18,France,31.68,45.62,31.6,98.21,Moderate,0.044,3.01,45
2020-02-18,Germany,42.53,55.24,24.61,121.51,Unhealthy_for_Sensitive,0.044,3.01,45
2020-02-18,Italy,25.6,49.35,28.99,98.69,Moderate,0.044,3.01,45
2020-02-18,Netherlands,29.19,41.97,37.83,94.56,Moderate,0.044,3.01,45
2020-02-18,Poland,30.24,38.14,31.85,90.52,Moderate,0.044,3.01,45
2020-02-18,Portugal,25.69,50.56,28.27,101.12,Moderate,0.044,3.01,45
2020-02-18,Spain,26.5,38.32,30.04,86.47,Moderate,0.044,3.01,45
2020-02-18,Sweden,32.76,48.75,37.97,101.06,Moderate,0.044,3.01,45
2020-02-19,Austria,31.91,40.59,29.68,91.16,Moderate,0.091,3.04,44
2020-02-19,Belgium,33.26,47.8,30.65,111.93,Unhealthy_for_Sensitive,0.091,3.04,44
2020-02-19,France,36.33,40.98,37.97,103.8,Unhealthy_for_Sensitive,0.091,3.04,44
2020-02-19,Germany,29.24,39.72,30.31,94.13,Unhealthy_for_Sensitive,0.091,3.04,44
2020-02-19,Italy,35.68,42.79,28.41,101.93,Unhealthy_for_Sensitive,0.091,3.04,44
2020-02-19,Netherlands,23.78,35.06,24.39,90.46,Moderate,0.091,3.04,44
2020-02-19,Poland,24.45,39.58,27.65,95.96,Moderate,0.091,3.04,44
2020-02-19,Portugal,16.54,37.49,22.25,74.99,Moderate,0.091,3.04,44
2020-02-19,Spain,30.45,43.98,29.69,97.35,Moderate,0.091,3.04,44
2020-02-19,Sweden,24.36,27.61,32.14,89.96,Moderate,0.091,3.04,44
2020-02-20,Austria,32.82,52.6,43.53,108.82,Unhealthy_for_Sensitive,0.122,3.1,49
2020-02-20,Belgium,25.98,36.57,28.41,88.32,Moderate,0.122,3.1,49
2020-02-20,France,30.39,44.35,30.58,94.34,Moderate,0.122,3.1,49
2020-02-20,Germany,29.34,39.67,26.18,97.51,Moderate,0.122,3.1,49
2020-02-20,Italy,23.23,28.82,31.44,78.59,Moderate,0.122,3.1,49
2020-02-20,Poland,28.71,36.65,26.34,88.78,Moderate,0.122,3.1,49
2020-02-20,Spain,26.51,37.73,30.55,91.64,Moderate,0.122,3.1,49
2020-02-21,Austria,28.63,39.05,32.01,92.2,Moderate,0.171,3.11,41
2020-02-21,Belgium,26.18,35.78,32.7,82.09,Moderate,0.171,3.11,41
2020-02-21,France,34.09,49.93,38.86,91.79,Moderate,0.171,3.11,41
2020-02-21,Germany,20.13,41.97,33.05,98.52,Moderate,0.171,3.11,41
2020-02-21,Italy,27.32,43.24,36.14,97.88,Moderate,0.171,3.11,41
2020-02-21,Poland,32.5,56.68,31.74,116.91,Unhealthy_for_Sensitive,0.171,3.11,41
2020-02-21,Portugal,28.69,39.95,42.41,106.03,Moderate,0.171,3.11,41
2020-02-21,Spain,31.2,54.3,31.36,108.61,Moderate,0.171,3.11,41
2020-02-21,Sweden,32.41,49.12,35.28,113.85,Unhealthy_for_Sensitive,0.171,3.11,41
2020-02-22,Austria,19.12,23.14,40.95,102.39,Moderate,0.257,3.2,35
2020-02-22,Belgium,26.0,35.58,30.19,82.19,Moderate,0.257,3.2,35
2020-02-22,France,30.45,37.76,35.6,101.6,Moderate,0.257,3.2,35
2020-02-22,Germany,27.3,49.31,29.48,99.31,Moderate,0.257,3.2,35
2020-02-22,Italy,27.61,39.41,26.44,92.61,Moderate,0.257,3.2,35
2020-02-22,Netherlands,18.83,27.21,28.27,97.62,Moderate,0.257,3.2,35
2020-02-22,Portugal,28.56,39.43,35.93,94.85,Moderate,0.257,3.2,35
2020-02-22,Spain,23.41,25.54,32.01,80.02,Moderate,0.257,3.2,35
2020-02-22,Sweden,28.65,27.47,13.51,81.86,Moderate,0.257,3.2,35
2020-02-23,Austria,26.61,45.05,40.41,101.01,Unhealthy_for_Sensitive,0.143,3.13,28
2020-02-23,Belgium,24.67,41.43,34.96,92.92,Moderate,0.143,3.13,28
2020-02-23,France,20.46,31.05,33.81,84.53,Moderate,0.143,3.13,28
2020-02-23,Germany,29.06,33.37,28.68,83.01,Moderate,0.143,3.13,28
2020-02-23,Italy,26.93,34.98,30.11,92.25,Moderate,0.143,3.13,28
2020-02-23,Netherlands,22.94,34.09,31.25,83.68,Moderate,0.143,3.13,28
2020-02-23,Poland,24.55,35.04,26.24,76.72,Good,0.143,3.13,28
2020-02-23,Portugal,34.78,48.41,32.44,99.38,Moderate,0.143,3.13,28
2020-02-23,Spain,30.87,38.38,34.28,94.18,Moderate,0.143,3.13,28
2020-02-23,Sweden,29.4,48.74,39.11,108.32,Moderate,0.143,3.13,28
2020-02-24,Austria,25.95,35.16,28.61,79.95,Moderate,0.115,3.12,26
2020-02-24,Belgium,27.72,47.49,35.59,94.99,Moderate,0.115,3.12,26
2020-02-24,France,33.01,52.85,49.8,124.49,Unhealthy_for_Sensitive,0.115,3.12,26
2020-02-24,Germany,29.69,42.51,42.55,106.36,Unhealthy_for_Sensitive,0.115,3.12,26
2020-02-24,Italy,28.57,38.88,36.52,97.3,Moderate,0.115,3.12,26
2020-02-24,Netherlands,28.1,36.74,33.07,92.29,Moderate,0.115,3.12,26
2020-02-24,Poland,29.58,38.55,45.19,117.4,Unhealthy_for_Sensitive,0.115,3.12,26
2020-02-24,Sweden,26.98,45.14,37.03,94.88,Unhealthy_for_Sensitive,0.115,3.12,26
2020-02-25,Austria,19.95,27.12,38.64,96.59,Moderate,0.0,2.93,22
2020-02-25,Belgium,28.26,33.92,30.45,85.79,Moderate,0.0,2.93,22
2020-02-25,France,24.02,39.3,25.38,83.71,Moderate,0.0,2.93,22
2020-02-25,Germany,30.19,49.95,35.35,99.89,Moderate,0.0,2.93,22
2020-02-25,Italy,29.23,33.75,31.89,83.52,Moderate,0.0,2.93,22
2020-02-25,Netherlands,35.66,59.92,29.92,120.05,Unhealthy_for_Sensitive,0.0,2.93,22
2020-02-25,Poland,23.31,51.2,20.12,102.38,Moderate,0.0,2.93,22
2020-02-25,Portugal,30.68,45.28,35.46,105.12,Moderate,0.0,2.93,22
2020-02-25,Sweden,30.19,42.07,30.86,94.64,Moderate,0.0,2.93,22
2020-02-26,Austria,33.55,50.25,32.42,100.5,Moderate,-0.065,2.92,31
2020-02-26,Belgium,14.53,29.82,10.12,59.64,Moderate,-0.065,2.92,31
2020-02-26,France,29.17,44.62,34.12,93.07,Moderate,-0.065,2.92,31
2020-02-26,Germany,29.25,44.77,34.34,96.38,Moderate,-0.065,2.92,31
2020-02-26,Italy,31.11,54.96,33.47,109.92,Unhealthy_for_Sensitive,-0.065,2.92,31
2020-02-26,Netherlands,29.54,35.63,34.42,90.51,Moderate,-0.065,2.92,31
2020-02-26,Poland,35.12,40.45,44.39,110.97,Unhealthy_for_Sensitive,-0.065,2.92,31
2020-02-26,Portugal,23.02,42.23,37.54,93.86,Moderate,-0.065,2.92,31
2020-02-26,Spain,33.09,47.4,36.61,116.31,Unhealthy_for_Sensitive,-0.065,2.92,31
2020-02-26,Sweden,25.49,43.08,37.55,104.38,Unhealthy_for_Sensitive,-0.065,2.92,31
2020-02-27,Austria,30.79,45.44,33.87,101.04,Moderate,-0.108,2.82,37
2020-02-27,Belgium,21.23,28.52,27.51,68.77,Moderate,-0.108,2.82,37
2020-02-27,France,27.55,35.35,34.52,86.29,Moderate,-0.108,2.82,37
2020-02-27,Germany,29.66,42.67,26.83,89.63,Moderate,-0.108,2.82,37
2020-02-27,Italy,27.63,49.23,34.19,105.22,Unhealthy_for_Sensitive,-0.108,2.82,37
2020-02-27,Poland,34.53,51.0,41.54,108.59,Unhealthy_for_Sensitive,-0.108,2.82,37
2020-02-27,Portugal,26.05,39.87,29.93,86.03,Moderate,-0.108,2.82,37
2020-02-27,Spain,18.18,26.45,20.58,69.44,Moderate,-0.108,2.82,37
2020-02-28,Austria,24.11,19.81,31.41,86.75,Moderate,-0.103,2.84,39
2020-02-28,Belgium,30.35,42.23,31.47,91.15,Moderate,-0.103,2.84,39
2020-02-28,France,32.47,35.5,39.46,98.66,Moderate,-0.103,2.84,39
2020-02-28,Germany,33.19,42.88,38.14,106.44,Unhealthy_for_Sensitive,-0.103,2.84,39
2020-02-28,Italy,35.36,49.02,25.42,101.02,Unhealthy_for_Sensitive,-0.103,2.84,39
2020-02-28,Netherlands,27.66,43.23,44.16,110.4,Moderate,-0.103,2.84,39
2020-02-28,Poland,36.16,45.6,35.21,105.22,Unhealthy_for_Sensitive,-0.103,2.84,39
2020-02-28,Portugal,28.08,42.11,38.24,104.29,Unhealthy_for_Sensitive,-0.103,2.84,39
2020-02-28,Spain,31.66,39.61,37.78,104.12,Moderate,-0.103,2.84,39
2020-02-28,Sweden,32.75,36.33,33.18,93.57,Moderate,-0.103,2.84,39
2020-02-29,Austria,35.83,50.37,49.9,124.76,Unhealthy_for_Sensitive,-0.154,2.76,39
2020-02-29,Belgium,24.49,30.72,34.65,88.51,Moderate,-0.154,2.76,39
2020-02-29,France,30.88,43.97,33.19,92.55,Moderate,-0.154,2.76,39
2020-02-29,Germany,28.6,47.91,32.89,95.83,Moderate,-0.154,2.76,39
2020-02-29,Italy,26.89,38.37,34.13,85.34,Moderate,-0.154,2.76,39
2020-02-29,Netherlands,27.65,47.76,29.77,95.53,Moderate,-0.154,2.76,39
2020-02-29,Poland,32.93,44.11,40.55,108.01,Unhealthy_for_Sensitive,-0.154,2.76,39
2020-02-29,Portugal,32.02,52.36,39.67,108.03,Moderate,-0.154,2.76,39
2020-02-29,Spain,31.38,46.05,33.45,100.21,Moderate,-0.154,2.76,39
2020-02-29,Sweden,25.79,38.03,32.34,87.47,Moderate,-0.154,2.76,39
2020-03-01,Austria,16.95,22.5,26.42,66.05,Moderate,-0.159,2.75,44
2020-03-01,Belgium,22.41,32.57,26.48,66.19,Moderate,-0.159,2.75,44
2020-03-01,France,11.36,16.15,17.93,74.76,Moderate,-0.159,2.75,44
2020-03-01,Germany,35.7,69.14,38.9,138.28,Unhealthy_for_Sensitive,-0.159,2.75,44
2020-03-01,Italy,20.43,25.45,32.46,81.35,Moderate,-0.159,2.75,44
2020-03-01,Netherlands,18.25,16.54,27.52,78.38,Moderate,-0.159,2.75,44
2020-03-01,Poland,27.01,37.24,37.1,98.28,Unhealthy_for_Sensitive,-0.159,2.75,44
2020-03-01,Portugal,29.76,48.66,29.91,97.31,Moderate,-0.159,2.75,44
2020-03-01,Spain,23.77,60.28,20.67,120.55,Moderate,-0.159,2.75,44
2020-03-01,Sweden,22.23,33.55,29.57,84.15,Moderate,-0.159,2.75,44
2020-03-02,Austria,22.56,34.71,27.01,80.45,Moderate,-0.136,2.82,44
2020-03-02,France,14.16,11.57,44.34,110.85,Unhealthy_for_Sensitive,-0.136,2.82,44
2020-03-02,Germany,22.6,31.83,38.0,99.02,Moderate,-0.136,2.82,44
2020-03-02,Italy,31.28,54.29,32.83,108.59,Unhealthy_for_Sensitive,-0.136,2.82,44
2020-03-02,Netherlands,27.83,29.48,39.13,97.82,Moderate,-0.136,2.82,44
2020-03-02,Poland,19.39,33.39,29.68,79.55,Moderate,-0.136,2.82,44
2020-03-02,Portugal,29.01,36.73,33.7,84.24,Moderate,-0.136,2.82,44
2020-03-02,Spain,24.51,29.04,35.47,93.17,Moderate,-0.136,2.82,44
2020-03-02,Sweden,23.26,39.64,35.12,91.27,Moderate,-0.136,2.82,44
2020-03-03,Austria,24.24,29.77,32.75,87.24,Moderate,-0.128,2.87,47
2020-03-03,Belgium,28.64,40.99,44.16,110.41,Unhealthy_for_Sensitive,-0.128,2.87,47
2020-03-03,France,24.75,33.72,32.27,96.71,Moderate,-0.128,2.87,47
2020-03-03,Germany,24.22,38.86,35.61,95.6,Moderate,-0.128,2.87,47
2020-03-03,Italy,21.01,42.86,26.49,85.71,Moderate,-0.128,2.87,47
2020-03-03,Netherlands,18.64,12.85,31.81,79.54,Moderate,-0.128,2.87,47
2020-03-03,Portugal,24.43,32.2,24.76,82.07,Moderate,-0.128,2.87,47
2020-03-03,Spain,29.77,41.62,41.45,104.28,Moderate,-0.128,2.87,47
2020-03-03,Sweden,17.11,42.33,38.22,95.56,Moderate,-0.128,2.87,47
2020-03-04,Belgium,37.71,52.13,38.94,107.74,Unhealthy_for_Sensitive,-0.045,2.93,44
2020-03-04,France,29.18,51.55,27.92,103.1,Unhealthy_for_Sensitive,-0.045,2.93,44
2020-03-04,Germany,23.93,32.57,35.19,92.08,Moderate,-0.045,2.93,44
2020-03-04,Italy,17.84,18.58,17.43,77.67,Moderate,-0.045,2.93,44
2020-03-04,Netherlands,22.71,33.39,36.97,104.91,Moderate,-0.045,2.93,44
2020-03-04,Poland,22.34,35.23,37.57,105.74,Unhealthy_for_Sensitive,-0.045,2.93,44
2020-03-04,Portugal,27.3,34.61,40.88,104.07,Moderate,-0.045,2.93,44
2020-03-04,Spain,14.65,25.6,20.3,83.4,Moderate,-0.045,2.93,44
2020-03-04,Sweden,28.01,40.77,34.48,90.95,Moderate,-0.045,2.93,44
2020-03-05,Austria,24.65,46.89,30.16,93.77,Moderate,-0.083,2.89,36
2020-03-05,France,23.7,38.47,30.79,84.47,Moderate,-0.083,2.89,36
2020-03-05,Germany,27.87,35.97,33.18,79.63,Moderate,-0.083,2.89,36
2020-03-05,Italy,22.8,39.91,36.41,91.02,Moderate,-0.083,2.89,36
2020-03-05,Netherlands,26.29,36.67,30.91,97.58,Moderate,-0.083,2.89,36
2020-03-05,Poland,28.69,40.32,30.42,88.66,Moderate,-0.083,2.89,36
2020-03-05,Portugal,23.92,43.41,27.62,86.82,Moderate,-0.083,2.89,36
2020-03-05,Sweden,28.56,43.32,37.3,95.76,Moderate,-0.083,2.89,36
2020-03-06,Austria,29.22,44.2,29.21,89.14,Moderate,-0.088,2.87,34
2020-03-06,Belgium,24.55,38.96,34.08,85.19,Moderate,-0.088,2.87,34
2020-03-06,France,26.31,35.28,39.02,97.54,Moderate,-0.088,2.87,34
2020-03-06,Germany,20.87,29.66,25.13,67.28,Moderate,-0.088,2.87,34
2020-03-06,Italy,25.76,47.82,36.66,107.8,Unhealthy_for_Sensitive,-0.088,2.87,34
2020-03-06,Netherlands,21.2,32.32,39.82,99.56,Moderate,-0.088,2.87,34
2020-03-06,Poland,18.55,20.91,21.41,69.35,Moderate,-0.088,2.87,34
2020-03-06,Portugal,27.98,33.85,36.68,97.75,Moderate,-0.088,2.87,34
2020-03-06,Spain,22.38,35.12,29.69,85.47,Moderate,-0.088,2.87,34
2020-03-06,Sweden,24.89,38.52,29.78,87.67,Moderate,-0.088,2.87,34
2020-03-07,Austria,15.7,12.86,22.61,77.77,Moderate,0.029,3.1,34
2020-03-07,Belgium,19.61,36.04,25.28,90.67,Moderate,0.029,3.1,34
2020-03-07,France,22.1,38.73,38.6,102.15,Unhealthy_for_Sensitive,0.029,3.1,34
2020-03-07,Germany,24.41,38.0,34.59,95.44,Moderate,0.029,3.1,34
2020-03-07,Italy,23.32,11.48,23.35,77.97,Moderate,0.029,3.1,34
2020-03-07,Netherlands,21.49,23.73,30.05,84.05,Moderate,0.029,3.1,34
2020-03-07,Poland,19.75,27.44,31.64,79.11,Moderate,0.029,3.1,34
2020-03-07,Portugal,24.81,28.99,40.9,96.77,Unhealthy_for_Sensitive,0.029,3.1,34
2020-03-07,Sweden,25.12,41.8,29.31,83.59,Moderate,0.029,3.1,34
2020-03-08,Belgium,26.74,42.73,35.1,102.42,Unhealthy_for_Sensitive,0.097,3.22,31
2020-03-08,France,20.45,45.94,22.26,91.88,Moderate,0.097,3.22,31
