timestamp,country,water_body,source_type,monitoring_station,temperature,ph,dissolved_oxygen,turbidity,conductivity,nitrate,phosphate,ammonia,bod,cod,chloride,total_solids,coliform_count,wqi,safety_category,month,season
2020-02-17,Germany,Rhine River,Reservoir,Urban_Point,16.39,5.25,3.36,27.79,595.49,8.97,0.328,0.855,6.14,12.34,63.21,434.7,67.24,71.77,Contaminated,2.0,1.0
2020-02-17,Belgium,Yser River,Lake,Midstream,15.28,7.96,7.5,20.49,592.5,7.68,0.208,0.805,5.48,10.61,61.62,392.52,105.97,89.87,Moderate_Risk,2.0,1.0
2020-02-17,Spain,Ebro River,Stream,Source,17.63,7.31,6.01,16.19,445.79,7.47,0.221,0.585,4.56,11.37,45.13,326.11,59.24,89.0,Moderate_Risk,2.0,1.0
2020-02-18,Sweden,Lake Vattern,Reservoir,Midstream,15.63,7.66,6.36,27.26,446.67,9.01,0.209,0.779,,13.32,43.89,401.92,60.43,87.67,,2.0,1.0
2020-02-18,Sweden,Lake Vanern,Groundwater,Midstream,15.02,6.46,7.59,25.13,513.64,6.07,0.281,0.793,5.36,12.97,44.89,422.61,45.92,87.97,Moderate_Risk,,1.0
2020-02-18,Belgium,Meuse River,Stream,Midstream,17.75,6.34,5.82,21.35,521.69,8.44,0.23,,6.23,14.84,51.21,408.73,100.77,83.21,Contaminated,2.0,1.0
2020-02-19,Portugal,Mondego River,Reservoir,Midstream,18.41,7.05,5.95,26.16,456.67,8.69,0.153,0.627,5.09,,48.51,416.52,90.43,87.2,Moderate_Risk,2.0,1.0
2020-02-19,Poland,Vistula River,Lake,Midstream,15.22,6.84,6.3,21.92,575.27,7.25,0.195,0.714,4.96,8.79,57.33,327.52,88.41,87.75,Moderate_Risk,2.0,1.0
2020-02-19,Netherlands,Rhine River,River,Source,14.14,7.07,6.97,21.47,447.03,7.71,0.229,0.479,4.91,11.72,52.2,343.85,48.33,89.97,Moderate_Risk,2.0,1.0
2020-02-20,Sweden,Lake Vanern,River,Urban_Point,18.21,5.88,4.04,28.21,661.71,6.86,0.255,0.603,4.98,12.74,58.01,419.0,89.26,77.5,Moderate_Risk,2.0,1.0
2020-02-20,France,Seine River,Stream,Downstream,19.42,,4.43,26.03,676.38,7.22,0.24,0.696,6.18,15.81,64.3,441.62,147.72,80.03,Contaminated,2.0,1.0
2020-02-20,France,Lake Geneva,Reservoir,Upstream,15.63,,7.62,23.33,503.49,6.36,0.17,0.49,5.62,11.03,62.18,323.95,35.5,90.75,Moderate_Risk,2.0,1.0
2020-02-21,Germany,Danube River,Lake,Upstream,16.63,6.74,6.43,23.71,472.59,7.16,0.215,0.712,5.72,13.59,36.74,337.6,56.95,86.92,Moderate_Risk,2.0,1.0
2020-02-21,Austria,Inn River,Lake,Upstream,14.27,7.34,6.55,24.54,467.86,8.7,0.167,0.434,4.59,10.14,32.53,346.16,80.34,88.81,Moderate_Risk,2.0,1.0
2020-02-21,Netherlands,Meuse River,Reservoir,Downstream,14.36,6.17,4.88,25.19,647.02,7.7,0.285,0.881,5.63,15.7,77.38,376.32,44.25,80.7,Moderate_Risk,2.0,1.0
2020-02-22,France,Seine River,Stream,Upstream,16.66,6.5,6.75,16.11,529.89,8.3,0.185,0.586,4.31,13.85,50.7,371.68,73.04,89.85,Moderate_Risk,2.0,1.0
2020-02-22,Netherlands,Scheldt River,River,Midstream,19.85,6.99,6.14,22.48,521.52,7.87,0.255,0.656,4.8,15.49,69.81,341.23,84.71,86.91,Moderate_Risk,2.0,1.0
2020-02-22,Spain,Ebro River,River,Urban_Point,17.65,6.72,3.12,,665.25,8.7,0.308,0.9,6.4,16.91,48.0,416.2,142.17,75.98,Contaminated,2.0,1.0
2020-02-23,Austria,Lake Neusiedl,Reservoir,Midstream,18.29,6.31,5.96,21.98,593.71,7.58,0.271,0.733,6.05,15.11,68.72,345.39,63.51,83.84,Contaminated,2.0,1.0
2020-02-23,France,Loire River,Reservoir,Midstream,15.55,7.0,6.66,25.38,552.6,7.62,0.282,0.598,5.25,12.14,61.43,348.83,64.21,87.05,Moderate_Risk,2.0,1.0
2020-02-23,Spain,Guadalquivir River,Reservoir,Source,17.26,6.5,6.46,16.65,417.01,4.86,0.216,0.705,4.77,10.58,60.06,315.63,25.29,88.5,Moderate_Risk,2.0,1.0
2020-02-24,Portugal,Douro River,River,Upstream,16.47,6.57,8.02,20.53,518.37,6.69,0.228,0.648,5.21,14.24,70.57,316.07,63.36,91.99,Moderate_Risk,2.0,1.0
2020-02-24,Spain,Guadalquivir River,Groundwater,Upstream,15.08,7.31,7.47,21.23,508.05,7.37,0.145,0.501,4.11,11.42,53.49,359.41,32.18,93.32,Moderate_Risk,2.0,1.0
2020-02-24,Italy,Lake Como,Lake,Upstream,15.59,6.79,6.33,18.47,456.66,5.77,0.213,0.756,4.98,12.9,55.36,361.0,32.74,89.03,Moderate_Risk,2.0,1.0
2020-02-25,Portugal,Tagus River,Groundwater,Midstream,20.37,7.27,5.77,17.12,542.83,8.13,0.239,0.776,5.6,14.7,55.55,349.48,60.98,87.41,Moderate_Risk,2.0,1.0
2020-02-25,Portugal,Tagus River,Reservoir,Midstream,11.56,7.13,6.88,22.86,641.43,8.96,0.197,0.784,6.22,15.82,59.61,390.15,21.15,87.83,Contaminated,2.0,1.0
2020-02-25,Sweden,Gota River,Groundwater,Downstream,16.55,6.26,3.55,29.65,579.48,10.76,0.228,0.666,6.16,16.72,66.64,420.82,71.2,75.47,Contaminated,2.0,1.0
2020-02-26,France,Loire River,,Urban_Point,15.43,6.39,,28.11,535.75,10.46,0.246,0.787,6.49,15.82,73.1,397.86,57.61,78.79,Contaminated,2.0,1.0
2020-02-26,France,Seine River,River,Source,19.03,7.23,6.5,24.37,539.45,7.08,0.242,0.641,4.57,14.23,56.98,336.71,39.34,88.59,Moderate_Risk,2.0,1.0
2020-02-26,Netherlands,Rhine River,Lake,Upstream,18.21,6.57,6.09,24.41,506.86,8.16,0.176,0.706,5.82,13.24,63.69,297.18,60.75,86.1,Moderate_Risk,2.0,1.0
2020-02-27,France,Loire River,Stream,Midstream,14.47,6.31,6.94,23.09,516.03,9.16,0.217,0.811,5.9,16.6,45.01,382.95,58.44,85.95,Moderate_Risk,2.0,1.0
2020-02-27,Germany,Danube River,Groundwater,Source,13.4,6.85,7.24,23.12,492.17,8.31,0.222,0.682,4.79,10.97,33.0,342.22,79.82,89.95,Moderate_Risk,2.0,1.0
2020-02-27,Poland,Warta River,Lake,Upstream,16.52,7.64,6.29,19.12,532.23,6.29,0.204,0.716,4.59,12.22,53.16,347.08,38.87,89.46,Moderate_Risk,2.0,1.0
2020-02-28,Germany,Elbe River,Stream,Downstream,19.36,6.14,3.62,20.56,519.93,9.69,0.3,0.863,6.74,20.88,71.67,419.92,158.45,74.85,Contaminated,2.0,1.0
2020-02-28,Italy,Arno River,Lake,Midstream,20.44,7.42,6.46,19.78,549.95,6.51,0.188,0.852,6.28,10.65,42.42,414.23,59.45,87.18,Contaminated,2.0,1.0
2020-02-28,Portugal,Mondego River,River,Downstream,18.8,6.26,3.46,24.44,588.89,9.05,0.263,0.725,6.58,17.64,48.64,398.33,73.33,75.63,Contaminated,2.0,1.0
2020-02-29,Germany,Rhine River,Lake,Source,15.86,7.21,7.57,16.2,476.84,7.24,0.222,0.718,5.15,11.58,52.19,337.42,56.63,92.09,Moderate_Risk,2.0,1.0
2020-02-29,Netherlands,Scheldt River,,Midstream,17.32,6.62,6.71,19.61,571.48,7.2,0.257,0.637,5.73,15.96,55.66,393.64,46.35,88.2,Moderate_Risk,2.0,1.0
2020-02-29,Belgium,Lake Gileppe,River,Upstream,16.54,6.9,6.43,17.76,422.57,6.51,0.191,0.574,4.88,12.07,54.79,376.24,36.13,89.79,Moderate_Risk,2.0,1.0
2020-03-01,Austria,Danube River,Stream,Midstream,16.46,6.35,6.62,23.43,569.75,8.04,0.236,0.607,5.58,12.26,61.73,,55.14,85.56,Moderate_Risk,3.0,
2020-03-01,Netherlands,Meuse River,Reservoir,Source,18.6,6.95,6.17,16.17,458.35,8.42,0.199,0.588,4.68,15.18,46.79,404.98,,89.03,Moderate_Risk,3.0,2.0
2020-03-01,Austria,Danube River,Lake,Urban_Point,15.63,6.49,3.82,33.21,413.76,8.23,0.268,0.904,6.06,17.27,56.74,351.07,60.22,76.49,Contaminated,3.0,2.0
2020-03-02,Germany,Rhine River,Groundwater,Downstream,18.69,6.49,3.26,33.28,630.13,8.82,0.31,0.823,6.09,10.08,59.46,416.4,116.53,73.67,Contaminated,3.0,2.0
2020-03-02,Netherlands,Scheldt River,River,Downstream,20.48,6.0,3.55,22.54,586.77,8.03,0.357,0.862,6.54,19.07,,413.91,39.81,75.08,Contaminated,3.0,2.0
2020-03-02,Spain,Ebro River,River,Urban_Point,16.78,6.42,3.21,25.37,546.61,9.99,,0.576,5.14,11.64,66.58,327.57,59.98,77.57,Contaminated,3.0,2.0
,Germany,Danube River,Groundwater,Midstream,20.34,6.82,5.39,23.0,660.5,8.82,0.249,0.789,5.27,13.19,56.56,364.64,120.24,84.74,Moderate_Risk,3.0,2.0
2020-03-03,Germany,Lake Constance,Reservoir,Downstream,17.56,5.66,3.69,27.2,535.33,8.89,0.265,0.922,5.96,17.75,55.85,419.75,61.6,75.04,Contaminated,,2.0
2020-03-03,Portugal,Tagus River,Groundwater,Urban_Point,15.13,5.91,,26.8,567.66,9.23,0.231,0.734,5.58,11.95,63.2,397.97,180.11,78.09,Moderate_Risk,3.0,2.0
2020-03-04,Austria,Inn River,Stream,Midstream,20.16,7.69,4.88,29.78,544.64,8.35,0.267,0.894,5.36,9.27,61.79,421.7,56.7,82.68,Moderate_Risk,3.0,2.0
2020-03-04,Italy,Tiber River,Reservoir,Source,16.36,6.37,5.97,20.09,445.23,7.8,0.213,0.648,4.18,10.46,70.76,338.83,83.07,87.46,Moderate_Risk,3.0,2.0
2020-03-04,Portugal,Guadiana River,Reservoir,Urban_Point,19.63,6.34,3.06,32.54,608.77,10.43,0.294,0.927,5.85,12.53,51.37,405.67,47.96,74.25,Contaminated,3.0,2.0
2020-03-05,France,Loire River,Reservoir,Midstream,20.04,7.15,6.2,23.55,488.49,8.56,0.258,0.713,5.81,13.23,67.52,434.67,29.62,86.0,Moderate_Risk,3.0,2.0
2020-03-05,Belgium,Lake Gileppe,Reservoir,Midstream,15.57,7.95,7.36,25.46,437.54,9.41,0.227,0.627,5.48,10.84,60.43,385.72,,88.8,Moderate_Risk,3.0,2.0
2020-03-05,Austria,Mur River,Reservoir,Downstream,16.1,6.48,3.16,28.87,596.71,9.54,0.224,0.714,5.99,18.76,67.57,369.94,98.18,75.49,Contaminated,3.0,2.0
2020-03-06,Netherlands,Meuse River,Groundwater,Upstream,14.91,6.76,6.8,22.76,468.44,7.78,0.206,0.67,4.88,9.62,52.67,356.88,32.03,89.58,Moderate_Risk,3.0,2.0
2020-03-06,Germany,Elbe River,Groundwater,Downstream,17.72,6.06,3.62,30.02,525.32,8.88,0.317,0.954,6.47,15.75,57.6,426.49,79.98,73.84,Contaminated,3.0,2.0
2020-03-06,Italy,Po River,Reservoir,Downstream,14.78,6.81,3.66,24.83,487.11,,0.27,1.033,7.18,16.14,54.92,423.99,32.03,77.19,Contaminated,3.0,2.0
2020-03-07,Spain,Ebro River,Lake,Source,21.7,7.38,5.43,20.65,544.7,7.0,0.213,0.536,4.24,8.61,44.98,342.1,49.29,88.35,Moderate_Risk,3.0,2.0
2020-03-07,Poland,Vistula River,Stream,Midstream,17.82,6.85,6.4,25.62,602.74,8.37,0.283,0.773,5.49,15.04,51.27,450.51,17.42,86.31,Moderate_Risk,3.0,2.0
2020-03-07,Poland,Oder River,Stream,Downstream,20.5,6.55,3.67,31.11,524.02,8.96,0.295,0.763,6.08,17.77,58.9,,50.75,77.97,Contaminated,3.0,2.0
2020-03-08,Portugal,Guadiana River,River,Source,22.36,6.91,4.76,17.41,468.77,7.3,0.243,0.685,5.0,11.58,53.4,297.54,148.1,84.37,,3.0,2.0
2020-03-08,Portugal,Douro River,Lake,Upstream,15.85,7.94,6.15,,498.04,7.44,0.183,0.511,4.51,9.36,46.12,308.33,38.93,89.24,Moderate_Risk,3.0,2.0
2020-03-08,Portugal,Mondego River,Stream,Urban_Point,20.09,6.38,3.22,28.15,544.22,11.26,0.293,0.804,5.65,11.79,58.91,389.0,45.15,75.55,Contaminated,3.0,2.0
2020-03-09,Spain,Ebro River,Groundwater,Midstream,17.78,6.55,6.15,27.33,394.65,8.23,0.217,0.537,4.98,12.67,69.29,389.4,48.74,86.77,Moderate_Risk,3.0,2.0
2020-03-09,Spain,Ebro River,Stream,Midstream,18.91,7.85,6.95,22.2,497.02,9.13,0.214,0.752,5.44,12.97,62.1,365.93,32.32,89.13,Moderate_Risk,3.0,2.0
2020-03-09,Netherlands,Scheldt River,River,Source,19.96,7.26,5.84,18.19,460.99,8.83,0.179,0.689,5.45,17.28,45.9,371.37,172.11,86.87,Moderate_Risk,3.0,2.0
2020-03-10,Spain,Tagus River,Lake,Midstream,16.76,7.66,6.3,19.15,561.87,8.79,0.261,0.722,6.24,13.69,49.23,356.82,99.96,,Contaminated,3.0,2.0
2020-03-10,Austria,Mur River,Stream,Downstream,19.8,6.67,2.64,31.65,663.36,11.22,0.303,0.978,5.37,12.38,54.65,431.64,45.55,75.51,Contaminated,3.0,2.0
2020-03-10,Austria,Danube River,Lake,Urban_Point,19.51,,3.46,29.93,545.28,10.07,0.244,0.7,6.08,15.36,58.96,422.99,93.51,74.8,Contaminated,3.0,2.0
2020-03-11,Belgium,Lake Gileppe,Lake,Upstream,20.39,7.76,5.88,28.38,478.98,8.76,0.227,0.728,5.36,9.18,53.76,359.34,58.78,85.98,Moderate_Risk,3.0,2.0
2020-03-11,Spain,Tagus River,Groundwater,Source,17.74,6.2,6.53,24.12,555.1,5.96,0.23,0.577,5.07,12.23,55.44,345.11,32.5,85.69,Moderate_Risk,3.0,2.0
2020-03-11,Netherlands,Scheldt River,River,Urban_Point,18.4,6.32,3.84,27.88,479.4,9.69,0.29,0.878,5.69,12.11,67.84,352.87,149.89,76.25,Contaminated,3.0,2.0
2020-03-12,Netherlands,Meuse River,Groundwater,Urban_Point,18.45,5.75,3.29,26.31,549.05,,0.289,,6.25,14.49,72.15,385.47,34.04,73.99,Contaminated,3.0,2.0
2020-03-12,Spain,Tagus River,Groundwater,Downstream,,6.06,3.27,25.73,501.11,10.17,0.271,0.933,6.54,18.54,54.46,441.45,158.56,73.13,Contaminated,3.0,2.0
2020-03-12,Italy,Lake Como,Stream,Midstream,17.92,6.1,5.78,25.39,491.96,9.27,0.284,0.625,5.58,13.8,54.36,381.22,96.34,82.07,Moderate_Risk,3.0,2.0
2020-03-13,Italy,Lake Como,Stream,Upstream,19.67,7.12,6.69,22.54,459.89,8.87,0.199,0.816,5.3,11.41,29.75,374.27,45.62,88.78,Moderate_Risk,3.0,2.0
2020-03-13,Sweden,Lake Vanern,River,Source,17.69,6.52,6.2,26.39,579.53,8.18,0.211,0.548,4.83,12.93,50.77,332.19,50.63,87.36,Moderate_Risk,3.0,2.0
2020-03-13,Italy,Po River,Stream,Downstream,13.87,6.1,4.0,25.32,569.33,10.66,0.329,0.688,7.2,16.43,63.73,425.33,261.41,72.83,Contaminated,,2.0
2020-03-14,France,Loire River,Reservoir,Source,16.92,6.58,6.36,19.99,503.85,9.0,0.242,0.523,4.87,11.51,44.86,358.18,21.7,88.68,Moderate_Risk,3.0,2.0
2020-03-14,Sweden,Lake Vattern,Stream,Source,18.31,7.51,6.72,20.53,524.42,9.86,0.205,0.402,4.28,10.73,60.28,,49.0,90.72,Moderate_Risk,3.0,2.0
2020-03-14,Portugal,Tagus River,Groundwater,Upstream,19.37,6.51,6.73,16.64,521.73,5.01,0.186,0.653,5.64,15.78,46.44,292.06,84.98,88.99,Moderate_Risk,3.0,2.0
2020-03-15,France,Lake Geneva,Groundwater,Source,18.26,6.71,6.66,20.8,485.33,6.05,0.225,0.721,5.57,12.81,62.69,356.39,102.3,87.46,Moderate_Risk,3.0,2.0
2020-03-15,Sweden,Lake Vanern,Reservoir,Source,19.15,6.88,5.92,21.38,499.07,7.93,0.228,0.531,5.46,13.96,62.32,392.99,26.73,87.56,Moderate_Risk,3.0,2.0
2020-03-15,Italy,Arno River,Lake,Source,19.11,6.58,5.97,24.59,458.55,6.88,0.208,0.599,,11.7,52.0,350.25,39.79,87.88,Moderate_Risk,3.0,2.0
2020-03-16,Poland,Vistula River,Lake,Upstream,16.4,7.33,5.56,24.27,471.78,6.34,0.283,0.671,4.96,13.97,61.16,383.17,87.2,85.48,Moderate_Risk,3.0,2.0
2020-03-16,Sweden,Lake Vattern,Groundwater,Downstream,16.42,6.49,4.62,24.76,447.96,9.38,0.284,0.851,5.74,16.62,48.06,393.02,105.02,,Moderate_Risk,3.0,2.0
2020-03-16,Belgium,Scheldt River,Lake,Source,20.08,7.21,6.58,20.43,468.63,7.55,0.217,0.55,4.31,11.43,49.39,365.01,42.12,90.22,Moderate_Risk,3.0,2.0
2020-03-17,France,Lake Geneva,Stream,Source,16.46,7.7,6.55,19.22,515.31,8.28,0.274,0.555,5.57,17.86,51.66,333.5,23.16,87.94,,3.0,2.0
2020-03-17,Poland,Vistula River,River,Upstream,21.77,6.32,6.19,18.49,552.89,8.15,0.219,0.475,4.64,9.37,55.73,318.1,38.48,87.11,Moderate_Risk,3.0,2.0
2020-03-17,Austria,Lake Neusiedl,Reservoir,Midstream,16.81,6.98,7.09,21.67,512.74,10.12,0.25,0.559,5.51,11.66,61.89,372.16,71.61,,Moderate_Risk,3.0,2.0
2020-03-18,France,Seine River,Lake,Midstream,17.26,7.72,6.25,24.28,530.09,7.92,0.239,0.721,5.08,10.93,69.78,369.12,50.09,87.26,Moderate_Risk,3.0,2.0
2020-03-18,Germany,Lake Constance,River,,15.89,6.43,4.23,22.98,638.84,10.18,0.235,0.884,5.79,12.12,58.17,397.9,59.82,80.12,Moderate_Risk,3.0,2.0
2020-03-18,Sweden,Lake Vanern,Groundwater,Urban_Point,20.55,7.4,3.15,24.43,515.32,,0.253,0.924,6.0,17.14,68.04,479.11,36.75,78.49,Contaminated,3.0,2.0
2020-03-19,France,Rhone River,Lake,Urban_Point,16.05,7.24,3.68,29.11,538.8,8.98,0.342,0.8,6.59,14.9,54.2,442.46,39.21,77.18,,3.0,2.0
2020-03-19,Austria,Mur River,Groundwater,Urban_Point,17.17,6.94,4.0,26.0,632.72,,0.294,0.838,5.79,15.54,78.22,410.67,37.09,80.36,Moderate_Risk,3.0,2.0
,Portugal,Guadiana River,Lake,Downstream,20.58,7.12,2.4,26.6,538.34,9.06,0.284,0.808,6.87,15.79,46.92,375.29,76.12,73.89,Contaminated,3.0,2.0
2020-03-20,Austria,Lake Neusiedl,Lake,Source,16.54,7.12,6.91,29.01,504.2,7.81,0.227,0.644,4.88,11.41,48.48,315.81,78.77,87.79,Moderate_Risk,3.0,2.0
2020-03-20,Italy,Tiber River,Lake,Source,18.75,7.46,5.56,25.08,536.57,8.09,0.211,0.634,5.51,15.53,38.57,374.6,53.25,85.85,Moderate_Risk,3.0,2.0
2020-03-20,Austria,Lake Neusiedl,Reservoir,Upstream,18.15,7.6,5.72,21.25,480.32,7.68,0.252,0.66,4.57,16.41,52.65,388.26,50.98,88.09,Moderate_Risk,3.0,2.0
2020-03-21,Italy,Lake Como,Reservoir,Source,21.7,6.86,5.53,19.16,,8.4,0.2,0.579,5.45,12.88,57.59,318.86,88.83,86.5,Moderate_Risk,3.0,2.0
2020-03-21,France,Lake Geneva,Groundwater,Source,18.68,7.21,5.48,21.62,434.21,7.78,0.151,0.701,4.92,18.79,73.08,344.56,52.15,87.84,Moderate_Risk,3.0,2.0
2020-03-21,Sweden,Dalalven River,Groundwater,Source,20.8,6.81,5.64,23.03,450.23,9.33,0.165,0.571,5.04,15.91,58.97,299.83,54.92,87.59,Moderate_Risk,3.0,2.0
2020-03-22,Spain,Lake Sanabria,Reservoir,Upstream,18.04,6.6,6.64,29.44,644.21,8.33,0.198,0.683,5.45,14.37,56.3,,33.46,87.06,Moderate_Risk,3.0,2.0
2020-03-22,Spain,Lake Sanabria,Groundwater,Midstream,18.26,6.89,6.65,21.87,554.15,8.77,0.24,0.662,5.18,14.82,48.97,386.28,151.51,87.13,Moderate_Risk,3.0,2.0
2020-03-22,Belgium,Scheldt River,Lake,Upstream,17.34,7.44,6.56,21.43,499.45,6.69,0.24,0.623,5.01,10.57,63.04,369.94,41.72,88.7,Moderate_Risk,3.0,2.0
2020-03-23,Spain,Lake Sanabria,Reservoir,Upstream,15.32,7.08,6.65,19.47,469.12,6.25,0.227,0.595,5.31,14.85,62.25,354.0,103.71,88.05,Moderate_Risk,3.0,2.0
2020-03-23,Portugal,Tagus River,River,Downstream,16.05,5.99,4.04,29.06,556.61,8.9,,,6.31,18.92,62.69,390.82,49.32,76.13,Contaminated,3.0,2.0
2020-03-23,France,Loire River,Groundwater,Source,17.32,7.79,6.78,26.43,488.24,6.14,0.229,0.702,5.87,12.78,47.56,321.68,40.07,87.06,Moderate_Risk,3.0,2.0
2020-03-24,Germany,Elbe River,Lake,Urban_Point,,6.55,3.1,27.73,520.8,9.3,0.289,0.796,6.29,14.39,73.72,374.71,98.26,76.02,Contaminated,3.0,2.0
2020-03-24,France,Seine River,River,Upstream,20.36,7.24,5.68,20.89,551.8,6.08,0.186,0.56,,14.81,40.32,340.69,40.45,87.18,Moderate_Risk,3.0,2.0
2020-03-24,Portugal,Guadiana River,Stream,Upstream,16.58,7.8,6.07,21.98,530.79,5.3,0.146,0.633,3.83,6.94,46.2,328.36,51.08,90.05,,3.0,2.0
2020-03-25,Portugal,Tagus River,Reservoir,Midstream,16.32,7.68,6.66,20.51,463.0,8.85,0.238,0.808,5.96,13.73,48.21,370.55,168.59,86.15,Moderate_Risk,3.0,2.0
2020-03-25,Portugal,Guadiana River,Groundwater,Urban_Point,21.24,5.57,2.55,26.76,633.46,8.41,0.294,0.8,6.11,18.62,79.6,405.67,64.77,,Contaminated,3.0,2.0
2020-03-25,Poland,Lake Sniardwy,Reservoir,Midstream,17.71,7.39,6.29,25.69,511.21,,0.269,0.675,6.36,16.69,50.59,412.01,117.36,83.76,Contaminated,3.0,2.0
2020-03-26,Italy,Lake Como,Stream,Source,17.56,7.08,6.76,23.21,531.08,7.17,0.248,0.588,4.72,10.68,69.4,327.74,104.92,88.24,Moderate_Risk,3.0,2.0
2020-03-26,Spain,Lake Sanabria,,Downstream,18.46,5.98,3.42,26.7,537.79,9.44,0.21,0.871,6.81,17.94,84.64,430.46,136.35,73.6,Contaminated,3.0,2.0
2020-03-26,Poland,Warta River,Stream,Midstream,20.48,,5.39,24.49,460.82,9.02,0.229,0.891,5.56,13.41,66.94,392.07,60.45,85.1,Moderate_Risk,3.0,2.0
2020-03-27,Netherlands,Rhine River,Stream,Midstream,20.02,6.73,6.75,19.86,598.23,8.51,0.274,0.663,5.65,13.83,52.71,390.78,36.07,88.19,Moderate_Risk,3.0,2.0
2020-03-27,Belgium,Scheldt River,Groundwater,Upstream,17.5,6.42,6.69,23.06,406.16,7.91,0.241,0.659,4.96,13.06,51.7,299.32,60.58,86.76,Moderate_Risk,3.0,2.0
2020-03-27,Sweden,Lake Vattern,Lake,Upstream,17.27,6.95,7.04,28.95,442.49,,0.259,0.45,5.04,12.84,37.26,361.39,96.11,87.3,Moderate_Risk,3.0,2.0
2020-03-28,Sweden,Lake Vattern,Lake,Downstream,21.02,6.95,2.75,26.11,618.16,9.14,0.321,0.917,6.21,17.03,68.17,402.63,118.47,74.97,Contaminated,3.0,2.0
2020-03-28,Sweden,Lake Vanern,Lake,Urban_Point,13.84,6.58,4.3,33.03,536.83,9.67,0.282,0.847,5.52,14.98,34.96,391.1,60.32,80.04,Moderate_Risk,3.0,2.0
2020-03-28,Portugal,Douro River,River,Source,19.27,7.08,6.83,21.37,491.63,6.06,0.159,0.748,4.61,12.85,50.72,337.5,48.3,90.82,Moderate_Risk,3.0,2.0
2020-03-29,Poland,Oder River,Stream,Downstream,17.23,6.89,4.27,24.25,624.61,9.97,0.266,0.659,6.55,21.88,63.46,355.22,96.79,79.7,Contaminated,3.0,2.0
2020-03-29,Italy,,Reservoir,Upstream,19.72,6.91,5.42,18.92,508.72,7.32,0.202,0.608,4.24,11.13,45.84,357.18,67.17,88.42,Moderate_Risk,3.0,2.0
2020-03-29,France,Seine River,Groundwater,Source,18.47,6.73,6.58,21.87,511.04,6.49,,0.743,5.16,14.59,52.5,374.27,45.12,88.84,Moderate_Risk,3.0,2.0
2020-03-30,Portugal,Mondego River,Stream,Downstream,16.46,5.98,3.65,26.37,660.99,10.26,0.241,0.791,6.08,12.85,60.95,401.3,64.26,75.92,Contaminated,3.0,2.0
2020-03-30,Spain,Lake Sanabria,Groundwater,Midstream,17.88,6.75,6.35,25.04,,7.74,0.242,0.776,5.51,14.1,57.67,392.52,87.27,85.96,Moderate_Risk,3.0,2.0
2020-03-30,Spain,Ebro River,River,Upstream,17.65,7.3,6.29,19.73,503.61,6.0,0.192,0.735,5.44,13.48,52.43,341.17,108.38,87.18,Moderate_Risk,3.0,2.0
2020-03-31,Poland,Oder River,Reservoir,Downstream,22.12,6.73,2.1,30.03,524.37,9.67,0.257,0.7,5.76,11.55,54.09,420.18,189.04,73.15,Contaminated,3.0,2.0
2020-03-31,Portugal,Tagus River,Stream,Upstream,19.59,7.32,6.12,16.63,,7.79,0.204,0.766,5.03,12.87,30.38,346.8,97.71,88.02,Moderate_Risk,3.0,2.0
2020-03-31,Portugal,Mondego River,River,Urban_Point,17.74,,3.28,21.03,541.71,9.67,0.215,0.932,6.08,15.83,64.23,447.87,30.35,79.78,Contaminated,3.0,2.0
2020-04-01,France,Seine River,Groundwater,Downstream,17.15,5.96,3.43,26.29,543.95,9.55,0.326,0.74,5.96,,60.25,370.12,74.68,74.56,Contaminated,4.0,2.0
2020-04-01,Poland,Oder River,Lake,Midstream,14.98,7.79,6.2,24.51,474.56,10.53,0.243,0.794,4.75,17.14,64.93,372.34,56.63,87.11,Moderate_Risk,4.0,
2020-04-01,Poland,Warta River,Stream,Source,18.4,7.49,6.14,21.85,414.64,7.82,0.211,0.655,5.43,16.04,53.37,318.61,18.78,87.23,Moderate_Risk,4.0,2.0
2020-04-02,Sweden,Gota River,Groundwater,Urban_Point,15.21,5.88,3.65,27.33,619.89,7.84,0.282,0.856,7.13,16.86,65.24,355.88,23.29,73.88,Contaminated,4.0,2.0
2020-04-02,Spain,Tagus River,River,Urban_Point,,6.4,3.25,27.66,549.94,9.97,0.262,0.818,5.15,11.68,72.98,382.99,103.53,76.56,Contaminated,4.0,2.0
2020-04-02,Germany,Danube River,Reservoir,Downstream,15.98,6.21,3.83,31.75,591.25,9.24,0.307,0.836,6.05,11.95,64.16,427.27,47.2,75.83,Contaminated,4.0,2.0
2020-04-03,Sweden,Gota River,River,Downstream,16.34,6.82,3.72,27.22,604.68,9.99,0.221,0.688,6.66,16.4,56.76,369.24,44.88,78.77,Contaminated,4.0,2.0
2020-04-03,Portugal,Tagus River,Stream,Midstream,19.97,7.04,6.18,31.43,,9.95,0.246,0.461,5.6,13.5,72.07,353.07,55.89,84.67,Moderate_Risk,4.0,2.0
2020-04-03,Italy,Arno River,Lake,Downstream,19.46,7.34,2.75,23.52,586.31,8.72,0.257,0.758,5.52,11.84,69.03,370.78,34.64,78.29,Contaminated,4.0,2.0
2020-04-04,Spain,Lake Sanabria,Reservoir,Downstream,15.67,6.81,3.62,27.51,582.22,7.95,0.296,0.838,6.0,17.0,50.73,443.84,83.18,78.03,Contaminated,4.0,2.0
